Folder Path,Layer File,Layer Name,Layer Type,Data Source,Symbology Type,Colors Used (first 10),Uses Multiple Colors,Color Notes,Line Widths,Transparency,Estimated Contrast Issues,Labels Enabled,Font Name,Font Size,Font Bold,Font Color,Halo Enabled,Halo Color,Halo Size,Label Issues,Popup Enabled,Popup Fields Count,Popup Fields (sample),Min Scale,Max Scale,Extraction Notes
Trails\TrailConditionMonitoring\2019-2023 HETAP\ArcPro\ArcGISPro3_0_2,Inventory Data (2019-23).lyrx,Surface Firmness (2019-23),Feature,"Server=OSMPGIS,Instance=OsmpProd,Database Platform=SQL Server,User=OSMPGIS_DataReader,Version=dbo.DEFAULT (Traditional),Authentication Type=Database Authentication,Dataset=OsmpProd.OSMPGIS_DATAREADER.%trailvwgStationMeasurements",UniqueValueRenderer,"#000000, #4c7300, #4ce600, #ffaa00",Yes,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Trails\TrailConditionMonitoring\2019-2023 HETAP\ArcPro\ArcGISPro3_0_2,Inventory Data (2019-23).lyrx,Surface Type (2019-23),Feature,"Server=OSMPGIS,Instance=OsmpProd,Database Platform=SQL Server,User=OSMPGIS_DataReader,Version=dbo.DEFAULT (Traditional),Authentication Type=Database Authentication,Dataset=OsmpProd.OSMPGIS_DATAREADER.%trailvwgStationMeasurements",UniqueValueRenderer,"#000000, #a900e6, #b2b2b2, #ff7f7f, #ffebbe, #73ffdf, #895a44",Yes,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Trails\UndesignatedTrailMonitoring,Current Undesignated Trails by Condition Class.lyr,Current Undesignated Trails,Feature,"Server=OSMPGIS,Instance=OsmpProd,Database Platform=SQL Server,User=OSMPGIS_DataReader,Version=dbo.DEFAULT (Traditional),Authentication Type=Database Authentication,Dataset=OsmpProd.OSMPGIS_DATAREADER.%trailvwUndesignatedTrailsLatestSurvey",UniqueValueRenderer,"#a80000, #ffff00, #ffaa00, #b2b2b2",Yes,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Trails\UndesignatedTrailMonitoring,Current Undesignated Trails by Pathway Type.lyr,Current Undesignated Trails,Feature,"Server=OSMPGIS,Instance=OsmpProd,Database Platform=SQL Server,User=OSMPGIS_DataReader,Version=dbo.DEFAULT (Traditional),Authentication Type=Database Authentication,Dataset=OsmpProd.OSMPGIS_DATAREADER.%trailvwUndesignatedTrailsLatestSurvey",UniqueValueRenderer,"#c500ff, #a80000, #ffaa00",Yes,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Trails\Web,OSMP Trails Data for BRETSA.lyr,OSMP Trailheads and Access Points,Feature,https:\maps.bouldercolorado.gov\arcgis2\rest\services\osmp\TrailsDetails\MapServer\0,UniqueValueRenderer,#ffffff,Yes,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Trails\Web,OSMP Trails Data for BRETSA.lyr,OSMP Trails,Feature,https:\maps.bouldercolorado.gov\arcgis2\rest\services\osmp\TrailsDetails\MapServer\3,UniqueValueRenderer,"#00c5ff, #ffff00, #734c00",Yes,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Trails\Web,Trail Managed By OSMP (OSMPGIS).lyr,Trails Managed By OSMP,Feature,"Server=OSMPGIS,Instance=OsmpProd,Database Platform=SQL Server,User=OSMPGIS_DataReader,Version=dbo.DEFAULT (Traditional),Authentication Type=Database Authentication,Feature Dataset=OsmpProd.OSMP.trailTrailsData,Dataset=OsmpProd.OSMP.trailTrails",UniqueValueRenderer,#734c00,Yes,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Trails\Web,Trails Managed By OSMP (GISPROD3).lyr,Trails Managed By OSMP (GISPROD3),Feature,"Server=GISData,Instance=GISPROD3,Database Platform=SQL Server,User=gis,Version=sde.DEFAULT (Traditional),Authentication Type=Database Authentication,Feature Dataset=OSMP.OSMPTRAILS,Dataset=OSMP.TrailsOSMP",UniqueValueRenderer,#734c00,Yes,,,,,Yes,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Transportation,Railroads.lyr,Railroads,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Railroads",SimpleRenderer,#000000,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Transportation,Roads.lyr,Highway,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",SimpleRenderer,#a8a800,No,,,,,Yes,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Transportation,Roads.lyr,Arterial,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",SimpleRenderer,#9c9c9c,No,,,,,Yes,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Transportation,Roads.lyr,Street,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",SimpleRenderer,#9c9c9c,No,,,,,Yes,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Transportation,Roads.lyr,Service,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",SimpleRenderer,#828282,No,,,,,Yes,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Transportation,RTD_Bus_Lightrail_Facilities_Routes.lyr,Facilities,Feature,https://services5.arcgis.com/1fZoXlzLW6FCIUcE/arcgis/rest/services/RTD_GIS_Current_Runboard/FeatureServer;URL=https://services5.arcgis.com/1fZoXlzLW6FCIUcE/arcgis/rest/services/RTD_GIS_Current_Runboard/FeatureServer/0,SimpleRenderer,#ffffff,No,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Transportation,RTD_Bus_Lightrail_Facilities_Routes.lyr,Lightrail Stations,Feature,https://services5.arcgis.com/1fZoXlzLW6FCIUcE/arcgis/rest/services/RTD_GIS_Current_Runboard/FeatureServer;URL=https://services5.arcgis.com/1fZoXlzLW6FCIUcE/arcgis/rest/services/RTD_GIS_Current_Runboard/FeatureServer/1,SimpleRenderer,#ffffff,No,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Transportation,RTD_Bus_Lightrail_Facilities_Routes.lyr,Bus Stops (Active),Feature,https://services5.arcgis.com/1fZoXlzLW6FCIUcE/arcgis/rest/services/RTD_GIS_Current_Runboard/FeatureServer;URL=https://services5.arcgis.com/1fZoXlzLW6FCIUcE/arcgis/rest/services/RTD_GIS_Current_Runboard/FeatureServer/2,SimpleRenderer,#ffffff,No,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Transportation,RTD_Bus_Lightrail_Facilities_Routes.lyr,Bus Routes,Feature,https://services5.arcgis.com/1fZoXlzLW6FCIUcE/arcgis/rest/services/RTD_GIS_Current_Runboard/FeatureServer;URL=https://services5.arcgis.com/1fZoXlzLW6FCIUcE/arcgis/rest/services/RTD_GIS_Current_Runboard/FeatureServer/4,SimpleRenderer,#f1983c,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Transportation,RTD_Bus_Lightrail_Facilities_Routes.lyr,Non RTD Routes,Feature,https://services5.arcgis.com/1fZoXlzLW6FCIUcE/arcgis/rest/services/RTD_GIS_Current_Runboard/FeatureServer;URL=https://services5.arcgis.com/1fZoXlzLW6FCIUcE/arcgis/rest/services/RTD_GIS_Current_Runboard/FeatureServer/5,SimpleRenderer,#6ecffc,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Transportation,RTD_Bus_Lightrail_Facilities_Routes.lyr,Lightrail Lines,Feature,https://services5.arcgis.com/1fZoXlzLW6FCIUcE/arcgis/rest/services/RTD_GIS_Current_Runboard/FeatureServer;URL=https://services5.arcgis.com/1fZoXlzLW6FCIUcE/arcgis/rest/services/RTD_GIS_Current_Runboard/FeatureServer/6,SimpleRenderer,#a900e6,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Transportation,RTD_Bus_Lightrail_Facilities_Routes.lyr,FlexRide Regions,Feature,https://services5.arcgis.com/1fZoXlzLW6FCIUcE/arcgis/rest/services/RTD_GIS_Current_Runboard/FeatureServer;URL=https://services5.arcgis.com/1fZoXlzLW6FCIUcE/arcgis/rest/services/RTD_GIS_Current_Runboard/FeatureServer/7,SimpleRenderer,#9eaad7,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Transportation,Transportation (2018 Symbology With Annotation).lyr,Railroads,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Railroads",SimpleRenderer,#000000,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Transportation,Transportation (2018 Symbology With Annotation).lyr,Highway Shields,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.HighwayShields",,,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Transportation,Transportation (2018 Symbology With Annotation).lyr,Highway,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",UniqueValueRenderer,#686868,Yes,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Transportation,Transportation (2018 Symbology With Annotation).lyr,Major Road Names,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.MajorRoadNames",,,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Transportation,Transportation (2018 Symbology With Annotation).lyr,Arterial,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",UniqueValueRenderer,#000000,Yes,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Transportation,Transportation (2018 Symbology With Annotation).lyr,Boulder Street Names,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.StreetNames",,,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Transportation,Transportation (2018 Symbology With Annotation).lyr,Street,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",UniqueValueRenderer,#828282,Yes,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Transportation,Transportation (With Auto-Labels).lyr,Highway,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",SimpleRenderer,#a8a800,No,,,,,Yes,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Transportation,Transportation (With Auto-Labels).lyr,Arterial,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",SimpleRenderer,#9c9c9c,No,,,,,Yes,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Transportation,Transportation (With Auto-Labels).lyr,Street,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",SimpleRenderer,#9c9c9c,No,,,,,Yes,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Transportation,Transportation (With Auto-Labels).lyr,Service,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",SimpleRenderer,#828282,No,,,,,Yes,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
Transportation,Transportation (With Auto-Labels).lyr,Railroads,Feature,"Server=osmpgis,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Railroads",SimpleRenderer,#000000,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA,TSA Boundaries.lyr,All TSA Boundaries,Feature,"Server=osmpgis,Instance=sdePlanning,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Feature Dataset=sdePlanning.DBO.Management_Areas,Dataset=sdePlanning.DBO.TSA",SimpleRenderer,#000000,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA,TSA Boundaries.lyr,North,Feature,"Server=osmpgis,Instance=sdePlanning,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Feature Dataset=sdePlanning.DBO.Management_Areas,Dataset=sdePlanning.DBO.TSA",SimpleRenderer,#a900e6,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA,TSA Boundaries.lyr,East,Feature,"Server=osmpgis,Instance=sdePlanning,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Feature Dataset=sdePlanning.DBO.Management_Areas,Dataset=sdePlanning.DBO.TSA",SimpleRenderer,#a80084,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA,TSA Boundaries.lyr,South,Feature,"Server=osmpgis,Instance=sdePlanning,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Feature Dataset=sdePlanning.DBO.Management_Areas,Dataset=sdePlanning.DBO.TSA",SimpleRenderer,#ff73df,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA,TSA Boundaries.lyr,West,Feature,"Server=osmpgis,Instance=sdePlanning,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Feature Dataset=sdePlanning.DBO.Management_Areas,Dataset=sdePlanning.DBO.TSA",SimpleRenderer,#ffbee8,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,2012_2015 Non-Compliance and Maintenance Issues.lyr,2012/2015 NCMIs,Feature,E:\MapFiles\TSA\NorthTSA\InventoryReport\Data\InventoryReportData.gdb\TCM_NCMI_12_15Combo_FeeMgd,SimpleRenderer,#fa3411,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,2012_2015 Non-Compliance and Maintenance Issues.lyr,2012/2015 NCMIs,Feature,E:\MapFiles\TSA\NorthTSA\InventoryReport\Data\InventoryReportData.gdb\TCM_NCMI_12_15Combo_FeeMgd,UniqueValueRenderer,"#ff0000, #c500ff, #55ff00, #0070ff, #ff73df, #73dfff, #42a672, #e69800",Yes,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,HighwayShields,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\HighwayShields,,,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,NTSA Boundary,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\NTSA_Boundary,SimpleRenderer,#000000,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,NorthTSA_FigureShadow,Feature,E:\MapFiles\TSA\NorthTSA\Data\Carto.gdb\Boundary_FigureShadow,SimpleRenderer,#686868,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,Whitewash_Rep,Feature,E:\MapFiles\TSA\NorthTSA\Data\Carto.gdb\Whitewash,,,No,,,,,No,,,No,,No,,,,Yes,0,,,,Error analyzing symbology: ; Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,buffer_MultipleRingBuffer,Feature,E:\MapFiles\TSA\NorthTSA\Data\Carto.gdb\buffer_vignette,SimpleRenderer,#eee5c7,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,OSMP Access,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\Trailheads,UniqueValueRenderer,#55ff00,Yes,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,BoCoTrailheads,Feature,E:\MapFiles\TSA\NorthTSA\Data\Carto.gdb\BoCoTrailheads,,,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,OtherRoadLabels,Feature,E:\MapFiles\TSA\NorthTSA\Data\Carto.gdb\OtherRoadLabels,,,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,Place Names,Feature,"Server=OSMPGIS3,Instance=sdeTopography,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTopography.DBO.Place_Names",,,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,OSMP Trailhead Names,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\OSMPtrailheadNames,,,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,OSMP Trail Names,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\OSMPtrailNames,,,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,Non-OSMP Trail Names,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\TrailName_Other,,,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,OSMP Property Names,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\OSMPpropertyNames_NTSA,,,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,Boulder County Trailhead,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\BOCO_Trailheads,UniqueValueRenderer,#ffffff,Yes,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,NTSA Subareas,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\NTSA_SubAreas,SimpleRenderer,#000000,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,Major Road Names,Feature,"Server=OSMPGIS3,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.MajorRoadNames",,,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,Arterial,Feature,"Server=OSMPGIS3,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",UniqueValueRenderer,#828282,Yes,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,Highway,Feature,"Server=OSMPGIS3,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",UniqueValueRenderer,#828282,Yes,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,OSMP Managed Trails - NTSA,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\Trails,UniqueValueRenderer,"#000000, #9c9c9c",Yes,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,OSMP Managed Trails - System,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\Trails,UniqueValueRenderer,"#000000, #9c9c9c",Yes,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,Boulder County Open Space Trail,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\BOCO_Trails,UniqueValueRenderer,#ffaa00,Yes,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,All Other Trails,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\Trails_Other,UniqueValueRenderer,#ffaa00,Yes,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,City of Boulder Bike and Ped System,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\BIKE_PED_SYSTEM,UniqueValueRenderer,#ffaa00,Yes,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,Boulder Street Names,Feature,"Server=OSMPGIS3,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.StreetNames",,,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,Street,Feature,"Server=OSMPGIS3,Instance=sdeTransportation,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTransportation.DBO.Roads",UniqueValueRenderer,#b2b2b2,Yes,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,Lake Names,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\LakeName,,,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,Lakes,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\Lakes,UniqueValueRenderer,,Yes,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,Creek Names,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\CreekName,,,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,Ditch Names,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\DitchName,,,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,Hydrology,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\HYDROLOGY,UniqueValueRenderer,#73b2ff,Yes,,,,,Yes,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,OSMP Lands - Just Boundaries,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\Properties,UniqueValueRenderer,#000000,Yes,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,OSMP Land  - Generic,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\Properties,UniqueValueRenderer,"#a87000, #cdaa66",Yes,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,OSMP Land  - Fee & CE,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\Properties,UniqueValueRenderer,"#a87000, #cdaa66",Yes,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,OSMP Land - System,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\Properties,UniqueValueRenderer,"#a87000, #cdaa66",Yes,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,NTSA_Regional_Public_Lands,Feature,E:\MapFiles\TSA\NorthTSA\Data\PublicLands.gdb\NTSA_Regional_Public_Lands,SimpleRenderer,#828282,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Base Data.lyr,Hillshade Tan 30ft,Raster,"Server=osmpgis,Instance=sdeTopography,Database Platform=SQL Server,Version=dbo.DEFAULT (Traditional),Authentication Type=Operating System Authentication,Dataset=sdeTopography.DBO.Hill_JB10m",,,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Designated Access.lyr,Designated Access,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\Trailheads,UniqueValueRenderer,"#ff0000, #00ff00, #ffaa00",Yes,WARNING: Red/green combination detected (color blind issue),,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,HighwayShields.lyr,HighwayShields,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\HighwayShields,,,No,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Management Area Designations.lyr,Management Area Designations,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\Management_Area_Designations,UniqueValueRenderer,"#ffff73, #a3ff73, #73b2ff, #897044, #ff73df",Yes,,,,Light symbology color detected - check contrast vs map background,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Non-OSMP Managed Trails_For Maps.lyr,Boulder County Open Space Trail,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\BOCO_Trails,UniqueValueRenderer,#ffaa00,Yes,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
TSA\NTSA,Non-OSMP Managed Trails_For Maps.lyr,All Other Trails,Feature,E:\MapFiles\TSA\NorthTSA\Data\BaseData.gdb\Trails_Other,UniqueValueRenderer,#ffaa00,Yes,,,,,No,,,No,,No,,,,Yes,0,,,,Popup config not found in layer file - check in map document
